ID,Nombre,Tipo,Director,Guionista1,Guionista2,Duración,Puntuación,Argumento
tt10580094,My Name Is Raja,Movie,Chaanakya,Aakarshika,No especificado,2h 2min,7.0,"Raaj and Jessie , A newly married happy couple settled in a Private luxury house, Encounter unnatural and unbelievable situations followed by series of trouble emotionally, physically and mentally .The protagonist Raaj challenges the situations and gets his share of Revenge ."
tt10546004,Mag Mel Evil,Movie,Woon-hak Baek,No especificado,No especificado,No especificado,No especificado,No especificado
tt10548316,Moonchild,Short,Mimi Lee,No especificado,No especificado,No especificado,No especificado,No especificado
tt10554196,Pungo: A Witch's Tale,Movie,Philip J. Cook,No especificado,No especificado,No especificado,No especificado,No especificado
tt10563708,Aliens and Dragons,Movie,Patrick Joel de Leon,No especificado,No especificado,No especificado,No especificado,No especificado
tt10563658,Edahlion: Le Royaume Orphelin,Movie,Michel C. Jacky,Florence Brobeck,No especificado,2h 15min,No especificado,"Vustan, a young man whose parents were killed when he was only a young boy, will avenge the family honor and his country, but he will have to face first, the darkness of his own heart."
tt10588750,Eiga Doraemon: Nobita no shin kyôryû,Movie,Kazuaki Imai,Fujio F. Fujiko,Genki Kawamura,1h 50min,7.0,Nobita se hace por casualidad con un huevo de dinosaurio que encuentra entre unas rocas.
tt10589784,Raya,Short,Sepide Berenji,Sepide Berenji,Peiman Naimi,14min,5.2,Raya and her friends cause trouble at school. At the same time Raya wonders about morals and compares herself to her parents. She is torn on the best way to make the world a better place - with magic or confrontation?
tt10590568,In the Mirror,Movie,Laila Pakalnina,Lauris Dzelzitis,Gatis Gaga,1h 30min,5.9,"A CrossFit trainer becomes the father of a baby girl, Snow White. Snow White's mother dies, and her father marries a young woman obsessed with CrossFit and herself. She works out all the time in order to be the best. And she really is the best - she can do 50 burpees. In the meantime, little Snow White plays and grows up in the CrossFit gym. Time passes, and one day i... Leer todo"
tt10595430,Gumi,Short,Roberto Nascimento,Dylan James,Dylan James,No especificado,No especificado,One night in the life of a lonely teddy bear - is he going to find what he's searching?
tt10597224,ArchDemons: When the Devil Comes to Town,Movie,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado
tt10600398,We Can Be Heroes,Movie,Robert Rodriguez,Robert Rodriguez,Racer Rodriguez,1h 40min,4.7,"Invasores alienígenas secuestran a los superhéroes de la Tierra, sus hijos deben formar un equipo y aprender a trabajar juntos para poder salvar a sus padres y al mundo."
tt10601650,Neon Cowboy,Short,Roberto Nascimento,Louis Mendiola,James Nola,No especificado,No especificado,"Dreaming of stardom, Jack moves to the big city. He meets a variety of weird characters during his pursuit of becoming an actor. But when his mother calls him to return home, Jack has to decide where his values lie and who he really is."
tt10603284,Enchanted,Short,Andrea R. Ciobanu,No especificado,No especificado,No especificado,No especificado,No especificado
tt10619672,The Elder Guardians,Short,Muhammet Ali Tutka,Ahmet Mete Celik,Furkan Govyaprak,No especificado,5.6,"Everything was normal until The Dragon comes to the city . 4 guys who saw that attack scared like everyone , but they did not know there was an elder strenght at their place . Somehow they'll find this Elder Strenght and They have to fight with The Mysterious Enemy ."
tt10626796,Roll Initiative,Short,Stefan Varvaressos-Abdi,No especificado,No especificado,No especificado,No especificado,No especificado
tt10646370,Cuatro Espinas,Short,Kail Grösser,No especificado,No especificado,No especificado,No especificado,No especificado
tt10674672,Rasskazhi mne skazku,Movie,Abramova Tatiana,Abramova Tatiana,Elena Tryapitsyna,1h 30min,No especificado,What would you do if your life turned into a Fairytale? That's what happened to Adele whose younger sister Alicia was abducted by an evil witch. Now she must get in to an adventure to save her.
tt10675724,La nuée,Movie,Just Philippot,Jérôme Genevray,Franck Victor,1h 41min,5.3,"Para salvar su granja tradicional de la bancarrota, una madre soltera funda una granja de saltamontes comestibles con los que pronto desarrolla una relación obsesiva."
tt10680106,Night of The Living Dead Girl,Short,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado
tt10687290,Death of Sam Wolf,Short,Skye Wallin,No especificado,No especificado,No especificado,No especificado,No especificado
tt10687740,Princezna zakletá v case,Movie,Petr Kubik,Petr Kubik,No especificado,1h 55min,6.4,Princess Ellena whom awakes to the same day over and over has to overcome an old spell which threatens to destroy the kingdom and defeat the evil witch.
tt10692936,About Her,Movie,Islam El Azzazi,No especificado,No especificado,No especificado,No especificado,No especificado
tt10696018,DNA Killer,Movie,Lisa France,No especificado,No especificado,No especificado,No especificado,No especificado
tt10701926,L.O.R.D: Legend of Ravaging Dynasties 2,Movie,Jingming Guo,No especificado,No especificado,No especificado,No especificado,No especificado
tt10555300,Pale Moonlight,Short,Adam Benish,Adam Benish,Mike Dillon,No especificado,No especificado,
tt10556464,Awful Silence,Movie,Quentin Jones,No especificado,No especificado,No especificado,No especificado,No especificado
tt10560846,Rapunzels Fluch,Movie,David Brückner,No especificado,No especificado,No especificado,No especificado,No especificado
tt10562658,Non-living,Movie,Agustín Rubio Alcover,No especificado,No especificado,No especificado,No especificado,No especificado
tt10563848,Field of Screams,Short,Steve Whittet,No especificado,No especificado,No especificado,No especificado,No especificado
tt10578848,Tea Time,Short,Tara Price,No especificado,No especificado,No especificado,No especificado,No especificado
tt10575546,Mirrors,Short,Jenna Kildosher,No especificado,No especificado,No especificado,No especificado,No especificado
tt10586578,Variant,Short,Joe Meredith,No especificado,No especificado,No especificado,No especificado,No especificado
tt10589904,Mushi,Short,Odin Jurray,No especificado,No especificado,No especificado,No especificado,No especificado
tt10590458,Don't Speak,Movie,Scott Chambers,No especificado,No especificado,No especificado,No especificado,No especificado
tt10601218,Cravings,Short,Dianna Craig,Ben Bailey,Nathan Zoebl,No especificado,No especificado,A young pregnant woman must deal with her overbearing mother and some very strange new cravings.
tt10601112,Rotten,Short,Camille Sayah,No especificado,No especificado,No especificado,No especificado,No especificado
tt10606330,Getaway,Short,Ben Floss,No especificado,No especificado,No especificado,No especificado,No especificado
tt10607720,Zozo,Short,Fabrizio Daniele,No especificado,No especificado,No especificado,No especificado,No especificado
tt10611992,Cyst,Movie,Tyler Russell,Tyler Russell,Andy Silverman,1h 13min,4.4,"En la década de 1960, el último día de una enfermera se arruina cuando un médico, sin darse cuenta, crea un monstruo quiste que aterroriza la oficina."
tt10612478,Faking a Murderer,Movie,Stuart Stone,Adam Rodness,Stuart Stone,1h 36min,4.9,"En busca de su próxima serie exitosa, dos cineastas se embarcan en una investigación para encontrar a un hombre que creen que es un asesino en serie. ¿Están sobre sus cabezas? Sí."
tt10612708,Lower World,Short,Mike Pappa,No especificado,No especificado,No especificado,No especificado,No especificado
tt10622560,Extraterrestrial Tapes II,Movie,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado
tt10618948,Face Your Fears,Short,Neil Patrick Stevens,No especificado,No especificado,No especificado,No especificado,No especificado
tt10620868,#Saraitda,Movie,Il Cho,Il Cho,Jo Il Hyung,1h 38min,6.3,"Un horrible virus arrasa una ciudad. Mientras tanto, un joven atrincherado en su apartamento y aislado del mundo digital busca desesperadamente una salida."
tt10634156,Metaland,Short,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado
tt10636526,Pendene Vrases,Short,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado
tt10638898,Such Small Hands,Short,Maria Martinez Bayona,Andrés Barba,Maria Martinez Bayona,19min,6.5,"At an orphanage for girls, the group's unchecked pack mentality alienates a new arrival. To swing the balance of power, she invents a manipulative night game."
tt10637766,Catfish Killer,Short,Seth Harrington,Seth Harrington,Gil Hizon,13min,5.6,Three gay besties on a camping trip are thrust into danger when one of them inadvertently catfishes a serial killer online.
tt10642206,The House On Misty Lane: Chapter One,Movie,Kelly Weaver,No especificado,No especificado,No especificado,No especificado,No especificado
tt10648146,The Haunting of Margam Castle,Movie,Andrew Jones,Robert Graham,Andrew Jones,1h 21min,2.5,"Un equipo de parapsicólogos americanos viajan a Gales para realizar un estudio del Castillo de Margam, uno de los edificios más embrujados del Reino Unido."
tt10652734,Beyond the Shadows,Movie,David James Gustafson,No especificado,No especificado,No especificado,No especificado,No especificado
tt10659224,El-Deccur,Movie,Gökhan Ari,No especificado,No especificado,No especificado,No especificado,No especificado
tt10660954,Sacrilege,Movie,David Creed,No especificado,No especificado,No especificado,No especificado,No especificado
tt10665040,Slashlorette Party,Movie,Paul Ragsdale,Angelica De Alba,Paul Ragsdale,1h 18min,3.4,"A bride-to-be is taken to a woodland cabin for a bachelorette party, but the fun stops when an uninvited party starts cutting down the guest list."
tt10665640,The Walk,Short,Victoria Negri,No especificado,No especificado,No especificado,No especificado,No especificado
tt10665752,Alchemia,Short,Natacha Thomas,No especificado,No especificado,No especificado,No especificado,No especificado
tt10670434,Gem and the Photo Op,Short,Debra Markowitz,John Marean,Debra Markowitz,No especificado,No especificado,An internet superstar believes a camera is watching her in her home. Her pleas with her indifferent and hostile husband escalate the fantasy into a dangerous reality.
tt10671244,What If I Didn't?,Short,Lars Soti,No especificado,No especificado,No especificado,No especificado,No especificado
tt10674930,Abominable,Movie,Jamaal Burden,J.D. Ellis,Joseph Daniel Ellis,1h 12min,2.6,A scientific expedition team searching the Himalayan mountains for a rare plant which could change the face of modern medicine find themselves hunted by a territorial yeti.
tt10681266,Last Call,Movie,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado
